Diameter,run,Time,Stimulus
61.9675,2,24,red
61.974999999999994,2,24.02,red
61.9675,2,24.04,red
61.96,2,24.060000000000002,red
61.974999999999994,2,24.080000000000002,red
61.974999999999994,2,24.1,red
62.07,2,24.12,red
62.07,2,24.14,red
62.15,2,24.16,red
62.15,2,24.18,red
62.105000000000004,2,24.2,red
62.105000000000004,2,24.22,red
62.105000000000004,2,24.240000000000002,red
62.105000000000004,2,24.26,red
62.15,2,24.28,red
62.15,2,24.3,red
62.15,2,24.32,red
62.105000000000004,2,24.34,red
62.15,2,24.36,red
62.15,2,24.38,red
62.17,2,24.400000000000002,red
62.254999999999995,2,24.42,red
62.255,2,24.44,red
62.255,2,24.46,red
62.255,2,24.48,red
62.26,2,24.5,red
62.26,2,24.52,red
62.52,2,24.54,red
62.605000000000004,2,24.560000000000002,red
62.655,2,24.580000000000002,red
62.71000000000001,2,24.6,red
62.71000000000001,2,24.62,red
62.71000000000001,2,24.64,red
62.769999999999996,2,24.66,red
62.769999999999996,2,24.68,red
62.769999999999996,2,24.7,red
62.769999999999996,2,24.72,red
62.769999999999996,2,24.740000000000002,red
62.769999999999996,2,24.76,red
62.769999999999996,2,24.78,red
62.769999999999996,2,24.8,red
62.769999999999996,2,24.82,red
62.775,2,24.84,red
62.769999999999996,2,24.86,red
62.769999999999996,2,24.88,red
62.769999999999996,2,24.900000000000002,red
62.769999999999996,2,24.92,red
62.769999999999996,2,24.94,red
62.775,2,24.96,red
62.775,2,24.98,red
62.775,2,25,red
62.775,2,25.02,red
62.795,2,25.04,red
62.835,2,25.060000000000002,red
62.835,2,25.080000000000002,red
62.835,2,25.1,red
62.835,2,25.12,red
62.775,2,25.14,red
62.775,2,25.16,red
62.775,2,25.18,red
62.81,2,25.2,red
62.89,2,25.22,red
62.89,2,25.240000000000002,red
62.89,2,25.26,red
62.925,2,25.28,red
62.925,2,25.3,red
62.974999999999994,2,25.32,red
63.02,2,25.34,red
63.045,2,25.36,red
63.02,2,25.38,red
63.045,2,25.400000000000002,red
63.045,2,25.42,red
63.16,2,25.44,red
63.224999999999994,2,25.46,red
63.224999999999994,2,25.48,red
63.224999999999994,2,25.5,red
63.16,2,25.52,red
63.224999999999994,2,25.54,red
63.285,2,25.560000000000002,red
63.224999999999994,2,25.580000000000002,red
63.16,2,25.6,red
63.04,2,25.62,red
63.04,2,25.64,red
63.04,2,25.66,red
63.04,2,25.68,red
63.065,2,25.7,red
63.089999999999996,2,25.72,red
63.1575,2,25.740000000000002,red
63.224999999999994,2,25.76,red
63.1575,2,25.78,red
63.089999999999996,2,25.8,red
63.065,2,25.82,red
63.065,2,25.84,red
62.9875,2,25.86,red
62.9875,2,25.88,red
62.9275,2,25.900000000000002,red
62.81,2,25.92,red
62.69499999999999,2,25.94,red
62.81,2,25.96,red
62.6975,2,25.98,red
62.6975,2,26,red
62.6975,2,26.02,red
62.692499999999995,2,26.04,red
62.692499999999995,2,26.060000000000002,red
62.692499999999995,2,26.080000000000002,red
62.6125,2,26.1,red
62.6125,2,26.12,red
62.6125,2,26.14,red
62.6125,2,26.16,red
62.6125,2,26.18,red
62.692499999999995,2,26.2,red
62.6125,2,26.22,red
62.692499999999995,2,26.240000000000002,red
62.692499999999995,2,26.26,red
62.69,2,26.28,red
62.69,2,26.3,red
62.69,2,26.32,red
62.692499999999995,2,26.34,red
62.695,2,26.36,red
62.7125,2,26.38,red
62.73,2,26.400000000000002,red
62.735,2,26.42,red
62.955,2,26.44,red
62.985,2,26.46,red
62.985,2,26.48,red
63.025,2,26.5,red
63.045,2,26.52,red
63.045,2,26.54,red
63.225,2,26.560000000000002,red
63.349999999999994,2,26.580000000000002,red
63.349999999999994,2,26.6,red
63.435,2,26.62,red
63.474999999999994,2,26.64,red
63.474999999999994,2,26.66,red
63.485,2,26.68,red
63.8,2,26.7,red
63.485,2,26.72,red
63.8,2,26.740000000000002,red
63.8,2,26.76,red
63.64,2,26.78,red
63.8,2,26.8,red
63.8,2,26.82,red
63.8,2,26.84,red
63.8,2,26.86,red
63.8,2,26.88,red
63.8,2,26.900000000000002,red
63.72500000000001,2,26.92,red
63.64,2,26.94,red
63.72500000000001,2,26.96,red
63.72500000000001,2,26.98,red
63.72500000000001,2,27,red
63.72500000000001,2,27.02,red
63.64,2,27.04,red
63.64,2,27.060000000000002,red
63.495,2,27.080000000000002,red
63.205,2,27.1,red
63.08,2,27.12,red
63.035,2,27.14,red
62.995000000000005,2,27.16,red
63.035,2,27.18,red
63.035,2,27.2,red
62.995000000000005,2,27.22,red
62.995000000000005,2,27.240000000000002,red
62.825,2,27.26,red
62.765,2,27.28,red
62.765,2,27.3,red
62.625,2,27.32,red
62.765,2,27.34,red
62.625,2,27.36,red
62.605000000000004,2,27.38,red
62.625,2,27.400000000000002,red
62.605000000000004,2,27.42,red
62.6,2,27.44,red
62.6,2,27.46,red
62.489999999999995,2,27.48,red
62.489999999999995,2,27.5,red
62.6,2,27.52,red
62.6,2,27.54,red
62.605000000000004,2,27.560000000000002,red
62.6,2,27.580000000000002,red
62.6,2,27.6,red
62.605000000000004,2,27.62,red
62.625,2,27.64,red
62.625,2,27.66,red
63.08,2,27.68,red
63.120000000000005,2,27.7,red
63.209999999999994,2,27.72,red
63.209999999999994,2,27.740000000000002,red
63.209999999999994,2,27.76,red
63.37,2,27.78,red
63.37,2,27.8,red
63.37,2,27.82,red
63.55500000000001,2,27.84,red
63.55500000000001,2,27.86,red
63.69499999999999,2,27.88,red
63.775,2,27.900000000000002,red
63.775,2,27.92,red
63.775,2,27.94,red
63.83,2,27.96,red
63.775,2,27.98,red
63.775,2,28,red
63.83,2,28.02,red
63.83,2,28.04,red
63.83,2,28.060000000000002,red
63.955,2,28.080000000000002,red
63.955,2,28.1,red
63.974999999999994,2,28.12,red
63.974999999999994,2,28.14,red
64.015,2,28.16,red
64.015,2,28.18,red
64.015,2,28.2,red
64.015,2,28.22,red
64.025,2,28.240000000000002,red
64.02000000000001,2,28.26,red
64.025,2,28.28,red
63.99,2,28.3,red
64.025,2,28.32,red
63.99,2,28.34,red
63.955,2,28.36,red
63.99,2,28.38,red
64.025,2,28.400000000000002,red
63.955,2,28.42,red
63.955,2,28.44,red
63.86,2,28.46,red
63.595,2,28.48,red
63.52,2,28.5,red
63.52,2,28.52,red
63.47,2,28.54,red
63.52,2,28.560000000000002,red
63.595,2,28.580000000000002,red
63.595,2,28.6,red
63.595,2,28.62,red
63.86,2,28.64,red
63.52,2,28.66,red
63.52,2,28.68,red
63.36,2,28.7,red
63.295,2,28.72,red
63.295,2,28.740000000000002,red
63.295,2,28.76,red
63.295,2,28.78,red
63.36,2,28.8,red
63.36,2,28.82,red
63.417500000000004,2,28.84,red
63.36,2,28.86,red
63.417500000000004,2,28.88,red
63.475,2,28.900000000000002,red
63.435,2,28.92,red
63.395,2,28.94,red
63.3775,2,28.96,red
63.36,2,28.98,red
63.395,2,29,red
63.395,2,29.02,red
63.395,2,29.04,red
63.395,2,29.060000000000002,red
63.475,2,29.080000000000002,red
63.475,2,29.1,red
63.59,2,29.12,red
63.475,2,29.14,red
63.475,2,29.16,red
63.465,2,29.18,red
63.475,2,29.2,red
63.465,2,29.220000000000002,red
63.465,2,29.240000000000002,red
63.395,2,29.26,red
63.395,2,29.28,red
63.465,2,29.3,red
63.465,2,29.32,red
63.465,2,29.34,red
63.395,2,29.36,red
63.395,2,29.38,red
63.395,2,29.400000000000002,red
63.395,2,29.42,red
63.395,2,29.44,red
63.395,2,29.46,red
63.370000000000005,3,-2,red
63.370000000000005,3,-1.98,red
63.465,3,-1.96,red
63.465,3,-1.94,red
63.4725,3,-1.92,red
63.465,3,-1.9,red
63.4725,3,-1.88,red
63.48,3,-1.8599999999999999,red
63.4825,3,-1.84,red
63.48,3,-1.82,red
63.4825,3,-1.8,red
63.48,3,-1.78,red
63.4825,3,-1.76,red
63.37,3,-1.74,red
63.37,3,-1.72,red
63.215,3,-1.7,red
63.37,3,-1.68,red
63.4825,3,-1.66,red
63.625,3,-1.6400000000000001,red
63.885,3,-1.62,red
63.885,3,-1.6,red
63.885,3,-1.58,red
63.815,3,-1.56,red
63.959999999999994,3,-1.54,red
64.075,3,-1.52,red
64.075,3,-1.5,red
64.075,3,-1.48,red
64.14750000000001,3,-1.46,red
64.0775,3,-1.44,red
64.0775,3,-1.42,red
63.959999999999994,3,-1.4,red
64.0775,3,-1.38,red
64.0775,3,-1.3599999999999999,red
64.005,3,-1.3399999999999999,red
63.959999999999994,3,-1.3199999999999998,red
63.915,3,-1.2999999999999998,red
63.8525,3,-1.28,red
63.79,3,-1.26,red
63.8525,3,-1.24,red
63.79,3,-1.22,red
63.7575,3,-1.2,red
63.725,3,-1.18,red
63.725,3,-1.1600000000000001,red
63.725,3,-1.1400000000000001,red
63.725,3,-1.12,red
63.635,3,-1.1,red
63.63,3,-1.08,red
63.63,3,-1.06,red
63.625,3,-1.04,red
63.464999999999996,3,-1.02,red
63.455,3,-1,red
63.44,3,-0.98,red
63.405,3,-0.96,red
63.405,3,-0.94,red
63.405,3,-0.9199999999999999,red
63.405,3,-0.8999999999999999,red
63.405,3,-0.8799999999999999,red
63.39,3,-0.8599999999999999,red
63.39,3,-0.8400000000000001,red
63.39,3,-0.8200000000000001,red
63.39,3,-0.8,red
63.32000000000001,3,-0.78,red
63.39,3,-0.76,red
63.32000000000001,3,-0.74,red
63.39,3,-0.72,red
63.39,3,-0.7,red
63.405,3,-0.6799999999999999,red
63.405,3,-0.6599999999999999,red
63.405,3,-0.6399999999999999,red
63.405,3,-0.6199999999999999,red
63.42,3,-0.5999999999999999,red
63.435,3,-0.5800000000000001,red
63.435,3,-0.56,red
63.42,3,-0.54,red
63.42,3,-0.52,red
63.42,3,-0.5,red
63.42,3,-0.48,red
63.435,3,-0.45999999999999996,red
63.435,3,-0.43999999999999995,red
63.465,3,-0.41999999999999993,red
63.465,3,-0.3999999999999999,red
63.465,3,-0.3799999999999999,red
63.745000000000005,3,-0.3599999999999999,red
63.465,3,-0.33999999999999986,red
63.465,3,-0.32000000000000006,red
63.68,3,-0.30000000000000004,red
63.745000000000005,3,-0.28,red
63.68,3,-0.26,red
63.465,3,-0.24,red
63.464999999999996,3,-0.21999999999999997,red
63.464999999999996,3,-0.19999999999999996,red
63.435,3,-0.17999999999999994,red
63.435,3,-0.15999999999999992,red
63.41,3,-0.1399999999999999,red
63.41,3,-0.11999999999999988,red
63.255,3,-0.09999999999999987,red
63.230000000000004,3,-0.08000000000000007,red
63.230000000000004,3,-0.06000000000000005,red
63.045,3,-0.040000000000000036,red
63.025000000000006,3,-0.020000000000000018,red
62.875,3,0,red
62.835,3,0.020000000000000018,red
62.715,3,0.040000000000000036,red
62.665,3,0.06000000000000005,red
62.61,3,0.08000000000000007,red
62.339999999999996,3,0.10000000000000009,red
62.27,3,0.1200000000000001,red
62.14,3,0.14000000000000012,red
62.050000000000004,3,0.16000000000000014,red
60.34,3,0.18000000000000016,red
59.535,3,0.20000000000000018,red
59.019999999999996,3,0.2200000000000002,red
58.79,3,0.2400000000000002,red
57.85,3,0.26000000000000023,red
56.239999999999995,3,0.28000000000000025,red
55.84,3,0.30000000000000027,red
55.685,3,0.31999999999999984,red
55.347500000000004,3,0.33999999999999986,red
55.010000000000005,3,0.3599999999999999,red
54.3325,3,0.3799999999999999,red
53.535000000000004,3,0.3999999999999999,red
52.7,3,0.41999999999999993,red
51.6475,3,0.43999999999999995,red
50.807500000000005,3,0.45999999999999996,red
50.305,3,0.48,red
49.94,3,0.5,red
49.7925,3,0.52,red
49.64,3,0.54,red
49.635000000000005,3,0.56,red
49.59,3,0.5800000000000001,red
49.5625,3,0.6000000000000001,red
49.535,3,0.6200000000000001,red
48.8875,3,0.6400000000000001,red
48.24,3,0.6600000000000001,red
48.192499999999995,3,0.6800000000000002,red
48.144999999999996,3,0.7000000000000002,red
47.912499999999994,3,0.7200000000000002,red
47.68,3,0.7400000000000002,red
47.57,3,0.7600000000000002,red
47.2775,3,0.7800000000000002,red
46.985,3,0.8000000000000003,red
46.69,3,0.8199999999999998,red
46.07,3,0.8399999999999999,red
45.745000000000005,3,0.8599999999999999,red
45.2025,3,0.8799999999999999,red
44.66,3,0.8999999999999999,red
44.5075,3,0.9199999999999999,red
44.5075,3,0.94,red
44.5075,3,0.96,red
44.355000000000004,3,0.98,red
44.035000000000004,3,1,red
43.715,3,1.02,red
43.3175,3,1.04,red
42.92,3,1.06,red
42.58,3,1.08,red
42.58,3,1.1,red
41.402499999999996,3,1.12,red
41.402499999999996,3,1.1400000000000001,red
41.355,3,1.1600000000000001,red
42.144999999999996,3,1.1800000000000002,red
42.144999999999996,3,1.2000000000000002,red
42.144999999999996,3,1.2200000000000002,red
42.144999999999996,3,1.2400000000000002,red
42.192499999999995,3,1.2600000000000002,red
42.239999999999995,3,1.2800000000000002,red
42.9775,3,1.3000000000000003,red
43.715,3,1.3200000000000003,red
43.894999999999996,3,1.3399999999999999,red
44.552499999999995,3,1.3599999999999999,red
44.552499999999995,3,1.38,red
45.21,3,1.4,red
46.025,3,1.42,red
46.045,3,1.44,red
46.065,3,1.46,red
46.515,3,1.48,red
47.11,3,1.5,red
